333.0,40.0,373.0,40.0,373.0,80.0,333.0,80.0
334.53,31.18,370.41,31.53,370.0,74.53,334.12,74.18
337.17,22.07,368.94,23.94,366.2,70.6,334.43,68.73
341.42,12.51,374.73,19.52,363.96,70.68,330.65,63.66
341.86,11.92,373.9,16.57,366.66,66.44,334.62,61.79
350.15,10.69,383.64,20.68,369.15,69.28,335.65,59.28
349.85,16.98,389.45,23.07,381.74,73.19,342.14,67.1
360.91,25.48,394.34,36.2,380.05,80.75,346.62,70.03
359.02,34.5,396.69,40.39,389.8,84.5,352.12,78.61
369.29,41.1,401.95,50.43,389.14,95.28,356.48,85.94
365.54,49.97,404.85,52.99,401.32,98.79,362.02,95.77
376.46,54.15,409.41,62.06,397.96,109.74,365.01,101.83
361.87,62.34,400.67,63.55,399.42,103.79,360.62,102.59
366.32,52.41,401.77,56.85,395.74,105.09,360.29,100.66
353.97,50.15,393.27,53.65,389.44,96.62,350.14,93.12
343.06,41.88,383.88,43.0,382.61,89.5,341.79,88.38
344.39,28.75,380.92,38.43,368.06,86.95,331.53,77.27
326.78,26.91,366.79,25.63,368.27,71.61,328.26,72.9
332.75,21.67,365.77,27.36,358.54,69.32,325.52,63.63
317.0,23.0,359.0,23.0,359.0,58.0,317.0,58.0
320.96,21.54,359.16,23.93,356.78,62.13,318.57,59.74
317.31,16.58,357.98,16.25,358.36,62.7,317.69,63.03
326.94,17.11,364.1,23.72,355.18,73.92,318.01,67.31
336.82,21.63,368.9,35.62,347.16,85.43,315.09,71.43
325.0,30.0,368.0,30.0,368.0,76.0,325.0,76.0
351.72,24.73,382.72,46.19,349.81,93.72,318.82,72.26
346.86,25.54,385.1,42.64,362.06,94.18,323.82,77.09
347.14,22.69,386.27,37.38,367.31,87.89,328.18,73.2
335.46,22.8,383.76,21.99,384.6,71.77,336.3,72.59
348.23,16.19,388.19,23.24,379.58,72.06,339.62,65.01
355.9,14.86,392.74,23.87,380.06,75.69,343.22,66.68
364.25,17.48,401.67,27.74,387.61,79.02,350.19,68.76
349.4,50.91,394.6,23.09,416.81,59.19,371.62,87.0
387.76,36.13,425.1,47.33,409.28,100.08,371.94,88.88
413.82,52.42,439.38,73.71,401.57,119.1,376.01,97.81
396.18,76.12,433.31,80.06,428.32,127.03,391.19,123.09
394.51,97.33,434.24,96.36,435.05,129.6,395.32,130.57
414.72,100.76,426.55,112.71,404.94,134.11,393.11,122.17
399.39,109.35,437.49,110.76,436.33,142.12,398.23,140.71
416.34,100.26,440.05,122.57,409.54,154.98,385.84,132.67
391.2,118.49,437.53,110.74,443.79,148.15,397.46,155.9
388.8,113.75,438.8,114.11,438.48,158.45,388.48,158.09
386.77,113.28,439.32,108.51,443.75,157.29,391.2,162.06
378.47,92.68,432.02,92.71,431.99,147.17,378.43,147.14
399.85,64.64,433.37,93.01,395.04,138.32,361.51,109.95
378.24,42.27,417.97,60.01,392.34,117.42,352.61,99.69
359.55,21.13,398.75,33.31,378.56,98.28,339.36,86.1
336.7,13.51,379.08,16.52,374.77,77.07,332.39,74.06
320.67,8.39,363.74,13.06,356.84,76.82,313.77,72.15
315.41,5.23,357.41,19.63,336.57,80.42,294.56,66.02
301.38,12.97,347.63,19.98,339.15,75.96,292.9,68.95
302.98,18.13,349.23,24.3,342.1,77.75,295.86,71.58
299.0,26.0,348.0,26.0,348.0,79.0,299.0,79.0
305.0,27.0,354.0,27.0,354.0,84.0,305.0,84.0
303.0,28.0,355.0,28.0,355.0,81.0,303.0,81.0
316.26,18.16,362.0,33.74,341.92,92.67,296.19,77.1
304.26,15.91,353.33,18.97,349.46,81.15,300.39,78.09
298.64,11.19,350.71,12.0,349.74,74.76,297.66,73.95
293.11,10.03,345.92,10.08,345.87,70.2,293.05,70.15
293.34,6.7,344.29,10.65,339.22,76.09,288.27,72.14
293.62,8.19,341.46,9.7,339.35,76.24,291.51,74.73
299.23,7.6,347.46,8.26,346.51,77.81,298.29,77.15
307.91,4.6,359.84,4.25,360.29,71.17,308.37,71.52
323.71,-0.15,376.73,2.79,373.24,65.75,320.22,62.81
336.85,-7.11,388.07,6.1,370.43,74.47,319.22,61.26
332.18,-3.61,383.62,4.44,372.54,75.29,321.1,67.24
328.46,2.48,379.14,8.48,371.08,76.53,320.4,70.53
324.23,5.8,379.21,10.58,373.34,78.07,318.37,73.29
320.85,9.02,378.86,8.71,379.24,78.88,321.23,79.19
314.74,3.06,376.75,0.07,380.09,69.53,318.08,72.52
312.17,1.52,376.96,0.46,378.08,68.82,313.28,69.88
309.27,1.13,375.4,0.78,375.77,68.94,309.63,69.29
303.19,1.61,373.44,1.44,373.6,68.89,303.34,69.06
